Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Cheesy Vegetable Soup I Recipe ,69,Jackie,X,X,X,"margarine,onion,water,chicken,flour,broccoli,cauliflower,carrot,2 cups half-and-half,cheddar,black pepper","In a large stock pot melt butter and saute onions until tender.**Add water and chicken granules, and bring to a boil.**Measure out flour into a separate bowl and add some broth from stock pot to whisk together with flour.**Slowly add flour mixture back into soup and add broccoli, cauliflower and carrots.  Simmer until vegetables are tender.**Add half and half cream, cheese and season with pepper.  Heat through until cheese has melted being sure not to bring to a boil.  Top with garlic croutons and serve.**",13375,https://images.media-allrecipes.com/userphotos/560x315/4464527.jpg
Tortilla and Bean Soup Recipe ,74,Margie C.,10 m,1 h,1 h 20 m,"water,chicken,onion,bean,bean,bean,bean,1 (15 ounce) can white hominy,chile pepper,taco,1 (1 ounce) package ranch dressing mix","Combine the chicken and water in a large pot over high heat. Cook for 30 minutes to 1 hour, or until chicken is done. Remove chicken from the pot, and cut into bite-size pieces.**Return the meat to the pot. Add the onion, kidney beans, ranch style beans, pinto beans, black beans, hominy, tomatoes, taco seasoning and ranch dressing mix. Mix well, reduce heat to low, and simmer for 30 minutes or until heated through.**",13376,https://images.media-allrecipes.com/userphotos/250x250/558804.jpg
Vegetable Beef Soup II Recipe ,101,Priscilla,X,X,X,"1 1/2 pounds ground sirloin,onion,tomato,water,salt,beef,carrot,celery,potato,thyme,bay leaf,basil","In a large stock pot brown sirloin and onion.  Drain grease and add tomatoes, water, salt, beef bouillon, carrots, celery, potatoes, thyme, bay leaf and basil.  Cover and cook until vegetables are tender, approximately 45 minutes.**",13377,https://images.media-allrecipes.com/userphotos/560x315/445261.jpg
Stuffed Pepper Soup IV Recipe ,270,Kate,X,X,X,"1 pound ground sirloin,bell pepper,onion,tomato,tomato sauce,chicken broth,thyme,sage,pepper,rice","In a large stock pot brown ground meat.  Drain fat and add pepper and onion.  Cook until onion is translucent, not letting them brown.**Add tomatoes, tomato sauce, broth, thyme, sage and season with salt and pepper.  Cover and simmer for 30 to 45 minutes, until peppers are tender.**In another saucepan boil 2 cups water, and add rice.  Cook until rice is tender and then add to soup.  Heat soup through and serve.**",13378,https://images.media-allrecipes.com/userphotos/560x315/5213567.jpg
Easy Potato Cheese Soup Recipe ,23,Thyra,X,X,X,"water,potato,onion,celery,pepper,4 cups half-and-half,margarine,cheddar","In a large stock pot add water, potatoes, onion, celery and season with salt and pepper.  Bring to a boil, cover and simmer until potatoes and vegetables are tender.**Once tender, mash soup with a potato masher, and add butter and cream.**Gradually bring mixture to a simmer.  Add condensed cheese soup and blend.  Serve while hot.**",13379,https://images.media-allrecipes.com/userphotos/560x315/2209064.jpg
Ham and Bean Soup II Recipe ,131,Diane,X,X,X,"bean,water,leftovers,onion,carrot,celery,garlic,black pepper,paprika","In a large stock pot, add water, ham bone and pre-soaked beans.  Bring to a boil, reduce heat and simmer until beans are close to soft.**Remove bone and cut off remaining meat.  Remove 1/3 of beans and mash with potato masher or food processor.**Return ham and beans back to stock pot and add onion, carrots, celery, garlic powder, pepper and paprika.  If you are using dripping from a previously cooked ham add those now.  Simmer until vegetables are tender and serve.**",13380,https://images.media-allrecipes.com/userphotos/250x250/210131.jpg
Cream of Potato Soup II Recipe ,7,Renee,X,X,X,"potato,whipping cream,milk,carrot,celery,onion,garlic,bell pepper,chicken,bay leaf,salt,black pepper,pepper","In a large stock pot boil potatoes in water until tender.  Drain all water, reserving 2 cups.  Mix potatoes and 2 cups reserved water with a hand mixer until slightly lumpy.**Add cream, milk, carrots, celery, onions, garlic, green bell pepper, chicken bouillon cubes, bay leaves, pepper, salt and season with red pepper.  Let simmer for  3 to 4 hours, covered, stirring every 1/2 hour.  Periodically add milk if too soup is becoming to thick.  Once heated through and vegetables are tender, serve.**",13382,https://images.media-allrecipes.com/images/79591.png
Calico Wild Rice Soup Recipe ,4,CORWYNN DARKHOLME,X,X,X,"wild rice,water,chicken broth,corn,green onion,bell pepper,bell pepper,parsley,tarragon,cornstarch,water","In a medium sauce pan cook rice in 6 cups water until cooked through and tender.**In a large saucepan or stock pot combine broth, cooked rice, corn, green onions, red and green bell pepper, parsley and tarragon.  Mix well and cook over medium heat until mixture boils.  Reduce heat and simmer 5 minutes or until corn is tender.**In a small bowl, mix cornstarch and water.  Add to soup mixture and cook for 5 minutes.  Stir occasionally and serve once soup has thickened.**",13383,https://images.media-allrecipes.com/userphotos/560x315/1483069.jpg
Easy Avgolemono Soup Recipe ,36,Lyndsey,X,X,X,"chicken,milk,rice,water,lemon juice","In a medium sauce pan combine soup and milk.  Heat through while whisking.**In a small sauce pan boil 1 cup water and uncooked rice. Reduce heat and simmer 20 minutes, or until tender.**Add rice to soup and cook until heated through.  Add lemon juice in small increments until a subtle lemon taste develops.  Serve warm.**",13386,https://images.media-allrecipes.com/userphotos/250x250/114886.jpg
Potato Soup V Recipe ,92,Nell Marsh,X,X,X,"celery,onion,potato,chicken,black pepper,celery,parsley,butter,flour,milk,1 cup half-and-half","In a large stock pot combine celery, onion, potatoes, bouillon cubes, pepper, celery salt and parsley.  Add enough water so that vegetables are fully submerged, cover and cook until vegetables are tender.  Remove from the heat and set aside.**In a small skillet melt butter.  Once melted add flour and mix until a paste like consistency is formed.  Add milk all at once and stir over low heat until it thickens.**Add milk and flour mixture to the vegetables and stir gently.  Add half and half and keep warm until serving. If desired serve with Cheese Biscuits II.**",13388,https://images.media-allrecipes.com/userphotos/560x315/4600991.jpg
Quick and Easy Clam Chowder Recipe ,313,Deena,10 m,8 h,8 h 10 m,"celery,potato,england,clam,cream,whipping cream","Mix cream of celery soup, cream of potato soup, clam chowder, 1 can undrained clams, 1 can drained clams, half-and-half cream, and whipping cream into a slow cooker.**Cover, and cook on low for 6 to 8 hours.**",13389,https://images.media-allrecipes.com/userphotos/560x315/974497.jpg
Chicken Chili II Recipe ,40,Donna Holub,15 m,30 m,45 m,"chicken,olive,onion,garlic,bell pepper,bell pepper,chili,cumin,oregano,chicken broth,bean,chile,cornmeal,pepper,hot pepper","In a large stock pot, saute chicken, olive oil, onion, garlic, red bell pepper and yellow bell pepper, until vegetables start to soften.**Add chili powder, cumin and oregano.  Cook on medium for 3 minutes.  Add chicken broth, beans and green chilies and continue to cook on medium low for  5 to 10 minutes.**If you want to thicken soup, mix cornmeal with a little water to form a paste and add to chili.  Season with salt, pepper and hot sauce and serve.**",13390,https://images.media-allrecipes.com/userphotos/560x315/5795357.jpg
Strawberry Soup III Recipe ,14,Elissa,X,X,X,"strawberry,buttermilk,sugar","Place strawberries and buttermilk into a blender or food processor and puree.  Sweeten with sugar to taste, blend and either serve immediately or chill in the refrigerator.**",13391,https://images.media-allrecipes.com/userphotos/250x250/651396.jpg
Classic Vichyssoise Recipe ,47,2doulas,X,X,X,"butter,leek,onion,potato,pepper,thyme,marjoram,bay leaf,chicken broth,whipping cream","In a large stock pot melt butter over low heat.  Add leeks and onion, cover, and cook for 10 minutes.**Add potatoes and season with salt and pepper.  Add thyme, marjoram, bay leaf and stir well.  Cover pot and continue to cook for 12 minutes.**Add chicken stock and bring to a boil, reduce heat and cook, partially covered for 30 minutes.**Puree soup in blender or food processor and cool.**Prior to serving add cream.  If you are serving this soup warm you need to reheat the soup slowly so that the cream does not change consistency.**",13392,https://images.media-allrecipes.com/userphotos/250x250/610566.jpg
Velvety Chicken Corn Soup Recipe ,55,SONA86,X,X,X,"chicken broth,cream,chicken,pepper,salt,cornstarch,water,sesame oil,egg","In a medium stock pot combine broth, corn and chicken.  Bring to a boil, reduce heat and add pepper and salt.  Bring back to a boil.**In a separate bowl mix the corn starch with water.  While the soup is boiling add this mixture, and stir constantly until well mixed.**Season with sesame oil by adding a few drops at a time.  Reduce heat, and slowly add egg white while swirling the soup with a fork in order to break egg pieces apart.**Add chopped scallion to garnish, and serve hot.**",13394,https://images.media-allrecipes.com/userphotos/560x315/820415.jpg
Veggie Cheddar Soup Recipe ,15,Joy S. Dooley,X,X,X,"onion,celery,garlic,margarine,flour,chicken broth,carrot,potato,parsley,black pepper,dill,milk,cheddar","Using a large stock pot, saute onions, celery and garlic powder in butter, over low heat until onions are tender.**Slowly stir in flour with 1 cup of chicken broth to make a rue.  Stir until well mixed.**Add 3 cups chicken broth, carrots, potatoes, parsley, pepper and dill.  Bring to a boil and then add milk and cheese.  Stir until cheese is melted, reduce heat to low and simmer for one hour, stirring occasionally.**",13396,https://images.media-allrecipes.com/userphotos/250x250/968318.jpg
Chicken Cheese Chowder Recipe ,112,Janet Schaufele,X,X,X,"chicken broth,potato,celery,carrot,onion,margarine,flour,milk,soy sauce,cheese,chicken","In a large stock pot combine chicken broth, potatoes, celery, carrots and onion.  Cover and bring to a slow boil for 15 minutes, or until the vegetables are tender.**In a medium sauce pan melt butter over low heat, add flour and stir until smooth.  Let simmer for 1 minute and then increase temperature to medium.   Stir mixture constantly, while gradually adding milk.  Continue to stir until thick and  bubbly.**Add flour mixture to vegetables.  Add soy sauce and then gently stir in cheese.  Continue to stir until cheese is completely melted.**Add chicken, heat through and enjoy.**",13398,https://images.media-allrecipes.com/userphotos/250x250/36347.jpg
Really Easy Chowder Recipe ,45,Chris McCormick,X,30 m,30 m,"tomato,celery,oregano,basil,pepper,cod","In a medium sized stock pot place undrained tomatoes, celery, oregano, basil, salt and pepper.  Bring to a boil over medium heat.**Place frozen fish filets in pot.  Reduce heat and cook for 10 to 15 minutes.  Cook until mixture is heated through and fish is opaque and flaky.  Thin with a little water if desired.**",13399,https://images.media-allrecipes.com/userphotos/560x315/879235.jpg
Zucchini Soup II Recipe ,133,Karen Harris,X,X,X,"zucchini,celery,carrot,onion,margarine,flour,milk,mushroom,water,chicken,white wine,sour cream","In a large stock pot saute zucchini, celery, carrots and onion in margarine, until done (approximately 20 minutes).**In a small mixing bowl combine flour and milk.  Mix until smooth and then add to stock pot.**Cook soup until thickened and then puree in a blender or food processor until smooth and creamy.**Pour pureed soup back into stock pot and add cream of mushroom soup, water, bouillon cubes and sour cream.  If desired also add white wine.  Simmer until heated through and then serve.**",13400,https://images.media-allrecipes.com/userphotos/560x315/1278099.jpg
Zucchini Tomato Soup I Recipe ,20,Joanna Knudsen,X,X,X,"tomato,water,onion,onion,bell pepper,zucchini,oregano,garlic,salt,ground beef,macaroni","In a large stock pot combine tomatoes, water, soup mix, onion, green bell pepper and zucchini.  Season with oregano, garlic powder and salt.  Bring to a boil.**Using a saute pan brown ground beef and then add to stock pot.  Add macaroni and cook until noodles and zucchini are tender, approximately 10 to 15 minutes.**",13402,https://images.media-allrecipes.com/userphotos/560x315/3107456.jpg
Condensed Soup Mix Recipe ,21,Robyn,X,X,X,"milk,cornstarch,onion,black pepper,chicken,basil,thyme","Using an air tight container combine dry milk, cornstarch, onion flakes, pepper and chicken bouillon. If desired also add  basil and thyme.  Mix well and store in the refrigerator or freezer.**When using the mix combine 1/3 cup of the mix with 1 1/4 cups of water in saucepan. Cook and stir until thickened.**",13403,https://images.media-allrecipes.com/userphotos/250x250/83093.jpg
^World^^s Best Potato Soup Recipe ^,290,Elizabeth Goldsberry,X,X,X,"potato,onion,celery,chicken,cream,bacon,mushroom,cheddar","In a large stock pot combine potatoes, onions, celery, bouillon cubes and enough water to cover all ingredients.  Bring to a boil and simmer on medium heat until potatoes are with in 15 minutes of being finished.**Add half and half, bacon, cream of mushroom soup and stir until creamy.  Add cheese and stir until completely melted.  Simmer on low until potatoes are done.**",13404,https://images.media-allrecipes.com/userphotos/560x315/114574.jpg
Slimmers Pumpkin Soup Recipe ,16,Cheryl,X,X,X,"onion,margarine,pumpkin,potato,water,chicken,ginger,nutmeg,pepper,milk","In a large saucepan cook onion in butter.  Add pumpkin, potatoes, water, ground ginger, ground nutmeg and season with salt and pepper.  Cook for 20 minutes or until pumpkin and potatoes are tender**Add milk, blend until smooth and serve.**",13407,https://images.media-allrecipes.com/userphotos/560x315/1006503.jpg
Oven Stew I Recipe ,7,KBehrens2,X,X,X,"beef,onion,carrot,potato,tomato sauce,water,tapioca,white sugar,pepper","In a large stock pot combine meat, onion, carrots and potatoes.**Mix together tomato sauce, water, tapioca, sugar and season with salt and pepper.  Pour over meat and vegetables and cover.  Bake at 250 degrees F (120 degrees C)  for 5 hours.**",13408,https://images.media-allrecipes.com/userphotos/250x250/970855.jpg
Strawberry Soup IV Recipe ,7,GODGIFU,X,X,X,"white wine,white sugar,strawberry,orange juice","In a small saucepan mix wine and sugar, and bring to a boil.  Let boil for 5 minutes and then remove from heat.  Let cool.**Puree strawberries and wine mixture in a blender or food processor.  Blend until very smooth and then stir in orange juice. Chill for at least 3 hours before serving.**",13409,https://images.media-allrecipes.com/userphotos/560x315/420026.jpg
Green and Red Tomato and Corn Soup Recipe ,40,Lalena,X,X,X,"olive,onion,garlic,cumin,tomato,tomato,corn,vegetable,pepper","In a stockpot heat the oil over medium heat. Add the onion and garlic, saute until soft.**Stir in the cumin powder, tomatoes and corn. Cook over medium heat for 5 minutes.**Stir in vegetable broth, reduce heat to low and cook until heated through. Season to taste with salt and pepper.**",13410,https://images.media-allrecipes.com/userphotos/560x315/5051954.jpg
Creamy Tomato And Cream Cheese Soup Recipe ,35,MARBALET,X,X,X,"tomato,celery,garlic,bell pepper,margarine,mushroom,onion,flour,white sugar,stock,basil,rosemary,thyme,cream cheese,pepper,parsley","Place the tomatoes with juice in a well buttered oven-proof baking dish. Mix in celery, garlic, and red pepper.  Cover, and bake at 325 degrees F (165 degrees C) for 25 minutes.**In a large stock pot, melt butter or margarine over medium heat.  Add the mushrooms and onions, and cook and stir for about 8 minutes.**Slowly stir in flour and sugar.  Add beef stock, basil, rosemary, and thyme, stirring until soup comes to a boil. Add the contents of the baked tomato pan from the oven, and bring to a boil.  Cover, and simmer the soup for about 30 minutes.**Meanwhile, in a food processor, blend the cream cheese until smooth. Season with salt and pepper to taste.  Slowly stir the cream cheese into the soup.  Garnish with chopped parsley.**",13411,https://images.media-allrecipes.com/userphotos/250x250/161328.jpg
Creamy Vidalia Onion Soup Recipe ,49,MARBALET,X,X,X,"onion,margarine,flour,salt,chicken broth,milk,whipping cream,egg,paprika,black pepper,hot pepper,parsley","In a saucepan, melt butter or margarine over medium heat.  Add onions: saute until golden brown, about 10 minutes.**Stir in flour and salt, and mix thoroughly. Gradually add chicken broth, stirring constantly. Cover, and simmer over low heat for about 10 minutes.**When onions are very tender, stir in milk and cream. Heat through.  Remove 1/2 cup soup, and mix in egg yolks.  Slowly stir egg yolk mixture into soup in pan.  Heat through, but do not allow soup to boil. Stir in paprika, black pepper, and red hot pepper sauce.  Serve hot, and garnish with chopped parsley.**",13412,https://images.media-allrecipes.com/userphotos/560x315/1347.jpg
Sherry and Brie Soup Recipe ,11,MARBALET,X,X,X,"chicken,butter,flour,cheese,sherry,carrot,celery,mushroom,cream,pepper","Melt butter or margarine in 3-quart saucepan over low heat. Add flour and mix well, cooking until it just starts to turn golden. Add stock and whip vigorously, bring to boil and reduce to simmer. Skim foam off top, and continue to simmer until  reduced to 2/3 its original quantity and the sauce is the consistency of heavy cream.**Strain through fine sieve. Return sauce to pan,  and cook over low heat. Add brie cheese, cook slowly, stirring occasionally, until the cheese has melted.**Add  sherry and vegetables and simmer lightly until the vegetables are al dente. Heat heavy cream over low heat and add to soup. Season soup with salt and pepper. Garnish with fresh chives or scallion.**",13413,https://images.media-allrecipes.com/images/79591.png
Lithuanian Pork Spareribs and Sauerkraut Soup Recipe ,4,Holly,X,X,X,"beef,pork,pork chop,pork,water,sauerkraut,water,cabbage,bacon,onion,flour,sausage,tomato,pepper","Brown the beef, spareribs and loin chops in a large heavy pot. Put the browned meats and the smoked pork butt with 1 cup of water into a separate, covered pan and simmer until tender, removing the pork chops after  about 30 minutes, the butt after 1 hour,  the beef after 1 1/2 to 2 hours and the spareribs after 2 hours.**Meanwhile, pour off all the fat from the first pot and put in the sauerkraut and one cup of water. Stir in the chopped cabbage. Cover and cook until cabbage is tender, about 30 minutes. Remove lid and keep pot on a very low simmer.**In a third pan, fry bacon until crisp, then crumble into sauerkraut mixture. Remove most of the bacon fat and fry onions and flour until they just brown. Mix into sauerkraut mixture.**As you remove the meats from the second pan, cut away fat and bone and cut the meat into small pieces. Add to sauerkraut mixture.**Skim the fat off the meat juices and add to sauerkraut mixture. Take off skin from kielbasa and cut into slices. Add to sauerkraut mixture with the tomatoes. Salt, pepper to taste. Bring to a boil, simmer 5 minutes and serve hot.**",13414,https://images.media-allrecipes.com/images/79591.png
Potato Soup VI Recipe ,4,Rosemary,10 m,35 m,45 m,"potato,cream,pepper","Place potatoes in a large pot, and cover with water.  The water level should stand about 2 inches above potatoes.  Bring to a boil, reduce heat, and simmer until very tender.**Remove soup from heat, and slowly stir in nondairy creamer.  Continue stirring until soup is creamy.**Mash slightly with a potato masher.  Season with salt and pepper.  Serve hot or cold.**",13415,https://images.media-allrecipes.com/userphotos/560x315/1947193.jpg
Cheeseburger Soup II Recipe ,74,Holly,X,X,X,"ground beef,onion,carrot,celery,basil,parsley,margarine,chicken broth,potato,flour,cheese,milk,pepper,sour cream","In a 3-quart saucepan brown beef. Drain and set aside. In the same saucepan, saute onion, carrots, celery, basil and parsley in 1 tablespoon butter until vegetables are tender, about 5 minutes.**Add broth, potatoes and beef and bring to a boil. Reduce heat, cover  and simmer for 5 - 10 minutes or until potatoes are tender.**Meanwhile, in a small skillet melt remaining butter. Add flour and cook and stir for 3-5 minutes or until bubbly. Add to soup. Cook and stir soup for 2 minutes. Reduce heat to low.**Add cheese, milk, salt and pepper and cook and stir until cheese melts. Remove from the heat. Add sour cream. Stir well.  Serve immediately.**",13416,https://images.media-allrecipes.com/userphotos/560x315/11103.jpg
Pepper Pot Soup II Recipe ,3,Janet Marks,X,X,X,"steak,red wine,water,spaghetti,tomato,onion,white sugar,bean,1 (10 ounce) package succotash,bell pepper,pepper","Add cubed steak, red wine, and water to a large soup pot.  Simmer, covered, over medium low heat for 1 hour.**Meanwhile, cook pasta in a large pot of boiling water for 5 minutes.  The pasta should be only partially cooked.  Drain.**Add pasta, tomatoes, onion, and sugar to meat.  Simmer for 30 minutes.**Stir beans, succotash, and green pepper into soup.  Season with salt and pepper to taste.  Simmer over low heat until soup is hot and vegetables are tender.**",13419,https://images.media-allrecipes.com/userphotos/560x315/2404681.jpg
Sixteen Bean Sour Cream Soup Recipe ,20,Wanda,X,X,X,"bean,onion,ham,sour cream,cream,low sodium","Clean beans, rinse and place in a large stock pot.  Add 6 cups of hot water, onion and ham.  Bring to a boil , then lower heat and simmer for 1 hour.  .**Stir in sour cream and simmer for 30 minutes. Add creamed corn and simmer for 15 minutes. Add salt. Serve hot.**",13421,https://images.media-allrecipes.com/userphotos/560x315/2617071.jpg
Escarole and Bean Soup Recipe ,44,Rosemarie,10 m,35 m,45 m,"garlic,onion,bean,chicken broth,tea,escarole","Cook and stir onion and garlic in a large pot with a little stock or olive oil. Do not brown.**Add the rest of the stock, adobo spice,  navy beans, and chopped escarole. Cook until the escarole is tender, It is best when it is a little crispy.**",13422,https://images.media-allrecipes.com/userphotos/560x315/1619241.jpg
Bouja Soup Recipe ,1,MARBALET,X,X,X,"chicken,beef,celery,cabbage,onion,vegetable,rutabaga,lima bean,bean,tomato,pepper,spice","Boil chicken and beef in a large soup pot 15 to 20 minutes, until tender. Use enough water to cover. Remove meat and cut into bite-size pieces. Discard fat and skin.**Add celery, cabbage and onions to broth and boil for 10 to 15 minutes or until almost tender. Add frozen vegetable mix, rutabagas, lima beans, yellow beans, and tomatoes and continue to cook until soup has reached desired thickness.**Add meat and simmer until meat breaks apart, stirring occasionally with a wooden paddle. Salt and pepper to taste. IMPORTANT: Put dry pickling spice in a strong cloth bag and tie firmly with string so it will not come apart. Drop the bag into the simmering bouja, plunging it in and out for a short time until the soup tastes just right for you.**",13425,https://images.media-allrecipes.com/images/79591.png
Quick Spicy Tomato Soup Recipe ,16,Cathy,X,X,X,"bell pepper,onion,chicken,tomato,chile pepper,olive,pepper,garlic,hot pepper","In a large stock pot, cook and stir red bell pepper strips and onion slices in a little oil until soft but not brown.**Stir in chicken stock and about 1/2 can condensed cream of tomato soup, stewed tomatoes with chilies,  olives, salt, pepper, garlic powder, parsley, and hot pepper sauce if desired.  Heat through.  Ladle hot soup into bowls over broken tortilla chips. Serve with shredded cheese and dollops of sour cream.**",13428,https://images.media-allrecipes.com/userphotos/560x315/970319.jpg
Santa Fe Soup Recipe ,59,Sammye,X,X,X,"ground beef,cheese,onion,tomato,chile pepper,corn,bean","Brown ground beef and drain off fat.**In a large stock pot combine browned beef, diced onion, tomatoes with liquid, stewed tomatoes with chilies, corn with liquid, Ranch-style beans with liquid, and cubed processed cheese Simmer on low heat until the cheese is melted and the onion is tender. Serve hot..**",13430,https://images.media-allrecipes.com/userphotos/560x315/51110.jpg
^Lena^^s Minestrone Recipe ^,11,Lalena,X,X,X,"potato,carrot,celery,onion,garlic,bean,tomato,water,pasta,oregano,basil,pepper","In a large pot ombine the potatoes, carrots, celery, onion, garlic, beans, tomato paste and water. Cook over medium heat until all the vegetables are tender.**Transfer soup to a food processor or blender and puree until smooth.**Return soup to pot and stir in pasta. If desired add additional water to  thin soup. Stir in the oregano and basil. Season to taste with salt and pepper. Cook over medium heat unitl pasta is al dente. Serve hot topped with freshly grated Romano.**",13433,https://images.media-allrecipes.com/userphotos/250x250/125893.jpg
Beefy Vegetable Soup Recipe ,71,Lalena,X,X,X,"beef,tomato sauce,tomato,carrot,potato,celery,onion,corn,green bean,black pepper,salt,pasta,cheddar","In a large saucepan, combine the broth, tomato sauce, chopped tomatoes with juice, carrots, potatoes, celery, onion, corn, green beans, pepper and salt. Bring to a boil over high heat. Reduce heat to medium-low, cover and simmer for 15 minutes.**Stir in pasta and cook for an aditional 15 to 25 minutes or until pasta is tender. Adjust seasoning and serve hot with a sprinkle of Cheddar cheese on top.**",13435,https://images.media-allrecipes.com/userphotos/560x315/4002967.jpg
Maryland Crab Soup Recipe ,140,Cindy Chaney,X,X,X,"tomato,water,lima bean,corn,carrot,onion,2 tablespoons Old Bay Seasoning TM,beef,crab,steam,water","Place whole tomatoes,  water, lima beans, corn, sliced carrots, chopped onion,  Old Bay seasoning, and beef broth,  in a  4 quart pot.  Heat to simmer, cover, and cook for 5 minutes.**Bring 1 gallon water to boil. Add crab claws and boil 6 minutes. Drain crab and set aside**Stir crabmeat (and crabs claws, if desired) into tomato and vegetable mixture. Cover and simmer 10-15 minutes longer. Serve hot.**",13437,https://images.media-allrecipes.com/userphotos/250x250/921471.jpg
Big Bear Stew Recipe ,18,Kyle,X,X,X,"meat,flour,oregano,salt,black pepper,margarine,olive,onion,beef,bay leaf,potato,mushroom,carrot,turnip","In a large mixing bowl combine flour, oregano, salt and pepper. Place bear meat in the bowl a little at a time and coat well.**Heat oil and butter in a large skillet. Fry the bear meat until browned. Let drain on paper towels.**Fill a large Dutch oven with 2 to 3 quarts water. Add bear meat, onions, beef broth, bay leaves, potatoes, mushrooms carrots and turnips. Cook on medium-high heat for 2 to 3 hours. Add more water as needed.**",13438,https://images.media-allrecipes.com/userphotos/560x315/4039275.jpg
Cream Of Chicken Soup Recipe ,55,MARBALET,X,X,X,"milk,flour,vegetable oil,white sugar,chicken,salt,black pepper,garlic","In a 3 quart saucepan,  heat oil. Gradually stir in flour. Let this form a paste, or roux. Then, gradually stir in the milk and continue stirring until thickened.**Add chicken to white sauce mixture.  Add sugar, salt, pepper, and garlic powder.  Mix well and simmer for 20 minutes over low heat.**If soup is not as thick as desired, mix a small amount of corn starch with a small amount of water and add to soup. Simmer for 10 minutes.**",13439,https://images.media-allrecipes.com/userphotos/560x315/2836002.jpg
Layered Patchwork Soup Mix Recipe ,16,XMATZ,X,X,X,"barley,pea,rice,lentil,parsley,garlic,black pepper,salt,garlic,italian seasoning,sage","In a wide mouth pint jar layer the barley, split peas, rice, and lentils.**In a small plastic bag combine the parsley, garlic, pepper, salt, garlic powder, Italian seasoning, and sage.**Decorate jar lid and attach seasoning packet with ribbon to jar. Attach a recipe card with the following directions: 1. Empty jar contents into a colander and rinse. 2. Place contents in a large stockpot and cover with 10 cups water. 3. Stir in 1 chopped medium onion, and the seasoning packet. 4. Bring to a boil. Lower heat, cover and simmer for 1 hour, stirring occasionally. Check after 30 minutes and add additional water if necessary.**",13442,https://images.media-allrecipes.com/userphotos/560x315/600948.jpg
Harira Recipe ,103,Usman,15 m,2 h 30 m,2 h 45 m,"lamb,tea,black pepper,cinnamon,ginger,pepper,margarine,celery,onion,onion,cilantro,tomato,water,lentil,bean,pasta,egg,lemon juice","Place the lamb, turmeric, black pepper, cinnamon, ginger, cayenne, butter, celery, onion, and cilantro into a large soup pot over a low heat. Stir frequently for 5 minutes. Pour tomatoes (reserve juice) into the mixture and let simmer for 15 minutes.**Pour tomato juice, 7 cups water, and the lentils into the pot. Bring the mixture to a boil, then reduce the heat to simmer. Let soup simmer, covered, for 2 hours.**About 10 minutes before serving turn the heat to medium-high, place chickpeas and noodles into the soup, let cook about 10 minutes (until noodles are al dente). Stir in lemon and eggs, let eggs cook 1 minute.**",13443,https://images.media-allrecipes.com/userphotos/560x315/20062.jpg
Italian Riboletta Soup Recipe ,9,Holly,30 m,1 h 30 m,2 h,"olive,onion,garlic,celery,carrot,bay leaf,parsley,chicken broth,water,tomato,thyme,cabbage,potato,bean,bread,parmesan","In a large saucepan, heat the olive oil over medium heat. Cook the onions, garlic, celery and carrot until the onion is soft.**Stir in bay leaf, parsley, chicken stock, water, tomatoes, thyme, cabbage, potato, and cooked beans. Bring to a simmer and cook for about 40 minutes, or until beans are tender. Season with salt and pepper to taste.**Preheat oven to 350 degrees F(1175 degrees C).  In a 4 quart casserole dish, place 1/3 of the mixture over the bottom. Layer 3 of the stale pieces of bread over the top. Place another 1/3 of the soup mixture over the bread followed by remaining 3 slices of bread. Top with remaining 1/3 of soup.**Sprinkle with Parmesan cheese and bake for 30-40 minutes, or until soup is bubbling and cheese is light golden.**",13447,https://images.media-allrecipes.com/userphotos/250x250/354484.jpg
^Melanie^^s Beef Barley Soup Recipe ^,59,MLZ,X,X,X,"beef,pepper,vegetable oil,onion,carrot,mushroom,garlic,thyme,chicken broth,water,vegetable,potato,barley","Season beef stew chunks with salt and pepper to taste. Place seasoned beef in a large soup pot. Add 2 tablespoons of oil and saute for 5 minutes on high heat. Remove meat. Add 2 more tablespoons of oil to pot and add onions, carrots and mushrooms. Saute for 5 minutes, stirring often. Add garlic and thyme to pot and saute for 3 more minutes.**Add the chicken broth and 3 cups of water to pot. Add the frozen mixed vegetables, potatoes and barley. Season with salt and pepper to taste. Stir all together and bring to a boil. Cover pot, reduce heat to low and simmer for 1 to 1 1/2 hours.**",13451,https://images.media-allrecipes.com/userphotos/560x315/4467009.jpg
^Dad^^s Pumpkin Chiffon Pie Recipe ^,28,Jennifer Powell,X,X,X,"pumpkin,egg,white sugar,milk,salt,pumpkin,butter,gelatin,water,white sugar,cookies","Line one 9 inch pie pan with whole gingersnap cookies, breaking as necessary for fitting.**In a saucepan over medium heat cook pumpkin puree to heat through, stirring frequently.**Separate the eggs. Combine the egg yolks, 1/2 cup sugar, milk, spices and butter or margarine. Add to pumpkin and cook, stirring frequently until mixture is of custard consistency. Remove mixture from heat.**Soften gelatin in the cold water and stir into the pumpkin until dissolved. Chill mixture until it begins to stiffen (about 1 1/2 hours).**Whip egg whites with the remaining 1/2 cup sugar until stiff. Fold whipped egg whites into the pumpkin mixture. Spoon mixture into the prepared pan and chill until set (about 3 hours). Serve topped with whipped cream.**",13452,https://images.media-allrecipes.com/userphotos/250x250/54484.jpg
